GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US17031823805,17031823805,"Census Tract 8238.05, Cook County, Illinois",1492,76,540,116,45,43,144,65,763,113,1.93,0.12,2.91,0.27,2.62,0.51,2.83,0.38,1.03,0.03,729,110,540,116,45,43,144,65,(X),(X),2.85,0.21,2.91,0.27,2.09,0.19,2.83,0.38,(X),(X),283,67,218,58,38,41,27,30,(X),(X),38.9,19.3,39.0,22.0,65.8,52.7,0.0,52.5,(X),(X),17.3,15.9,22.5,20.5,0.0,44.3,0.0,52.5,(X),(X),43.8,18.4,38.5,21.3,34.2,52.7,100.0,52.5,(X),(X),1492,76,540,116,45,43,144,65,763,113,20.2,4.4,40.4,10.1,84.4,27.4,31.3,21.6,0.0,3.5,46.8,6.5,34.4,9.1,15.6,27.4,38.2,21.7,59.0,11.4,49.7,7.0,(X),(X),(X),(X),(X),(X),97.1,2.7,20.8,4.7,(X),(X),(X),(X),(X),(X),40.8,10.0,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),3.2,3.0,(X),(X),(X),(X),(X),(X),(X),(X),48.3,6.6,46.5,14.0,62.2,46.3,55.6,25.0,47.4,9.0,51.7,6.6,53.5,14.0,37.8,46.3,44.4,25.0,52.6,9.0,0.0,1.8,0.0,5.0,0.0,40.7,0.0,17.3,0.0,3.5,95.4,3.0,97.4,4.2,53.3,49.5,81.9,21.2,99.0,1.6,4.6,3.0,2.6,4.2,46.7,49.5,18.1,21.2,1.0,1.6
1400000US17031823806,17031823806,"Census Tract 8238.06, Cook County, Illinois",1657,200,473,109,110,86,249,87,825,212,2.15,0.25,3.39,0.67,2.64,0.57,3.16,0.76,1.07,0.07,832,151,473,109,110,86,249,87,(X),(X),3.11,0.42,3.39,0.67,2.39,0.39,2.91,0.61,(X),(X),377,105,195,72,35,46,147,85,(X),(X),37.9,20.4,19.0,16.0,77.1,52.8,53.7,36.9,(X),(X),6.9,7.6,8.2,12.0,0.0,46.1,6.8,11.8,(X),(X),55.2,20.2,72.8,19.1,22.9,52.8,39.5,35.7,(X),(X),1657,200,473,109,110,86,249,87,825,212,23.2,6.5,41.2,12.4,31.8,38.6,61.8,18.6,0.0,3.3,31.0,5.9,44.6,11.5,6.4,11.0,22.1,14.8,29.2,10.5,46.5,9.3,(X),(X),(X),(X),(X),(X),93.5,6.2,12.1,5.6,(X),(X),(X),(X),(X),(X),24.4,10.0,0.9,1.1,(X),(X),(X),(X),(X),(X),(X),(X),6.0,5.1,(X),(X),(X),(X),(X),(X),(X),(X),46.0,6.6,72.9,10.8,30.9,39.5,47.0,22.1,32.2,12.1,46.7,7.6,25.4,10.9,31.8,39.6,49.0,22.6,60.1,12.5,7.4,4.5,1.7,2.4,37.3,47.0,4.0,6.3,7.6,5.2,61.6,6.5,80.8,10.6,43.6,45.7,49.0,21.5,56.7,12.4,38.4,6.5,19.2,10.6,56.4,45.7,51.0,21.5,43.3,12.4
1400000US17031823901,17031823901,"Census Tract 8239.01, Cook County, Illinois",1496,131,903,126,68,65,136,59,389,108,2.48,0.15,2.97,0.21,2.32,0.40,3.23,0.78,1.10,0.11,1107,130,903,126,68,65,136,59,(X),(X),2.95,0.16,2.96,0.20,2.32,0.40,3.23,0.78,(X),(X),249,74,224,70,17,28,8,12,(X),(X),22.9,15.3,25.4,17.2,0.0,66.2,0.0,96.4,(X),(X),12.0,11.5,13.4,12.7,0.0,66.2,0.0,96.4,(X),(X),65.1,17.3,61.2,19.1,100.0,66.2,100.0,96.4,(X),(X),1496,131,903,126,68,65,136,59,389,108,20.2,3.9,28.2,6.5,25.0,41.1,22.1,19.1,0.0,6.8,53.6,5.3,54.8,7.2,13.2,31.1,55.9,23.8,57.1,15.1,23.7,6.1,(X),(X),(X),(X),(X),(X),91.0,10.5,10.8,3.8,(X),(X),(X),(X),(X),(X),41.4,15.1,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),1.8,2.7,(X),(X),(X),(X),(X),(X),(X),(X),87.1,4.1,93.7,3.4,100.0,32.0,72.1,23.7,74.8,11.7,12.9,4.1,6.3,3.4,0.0,32.0,27.9,23.7,25.2,11.7,0.0,1.8,0.0,3.0,0.0,32.0,0.0,18.2,0.0,6.8,94.5,3.1,97.7,2.5,100.0,32.0,92.6,11.4,86.6,10.5,5.5,3.1,2.3,2.5,0.0,32.0,7.4,11.4,13.4,10.5
1400000US17031823903,17031823903,"Census Tract 8239.03, Cook County, Illinois",1704,88,1093,94,49,38,152,74,410,90,2.66,0.17,3.22,0.26,2.73,0.85,3.05,0.46,1.03,0.04,1294,100,1093,94,49,38,152,74,(X),(X),3.17,0.22,3.22,0.26,2.73,0.85,2.99,0.46,(X),(X),411,83,343,85,15,23,53,48,(X),(X),24.1,14.6,28.9,17.7,0.0,70.4,0.0,37.4,(X),(X),23.8,19.6,28.6,22.2,0.0,70.4,0.0,37.4,(X),(X),52.1,15.8,42.6,15.6,100.0,70.4,100.0,37.4,(X),(X),1704,88,1093,94,49,38,152,74,410,90,27.8,4.9,33.8,7.4,51.0,39.3,52.6,25.9,0.0,6.5,55.4,5.5,48.6,7.4,69.4,40.2,34.9,28.3,79.5,10.0,23.2,5.0,(X),(X),(X),(X),(X),(X),96.6,4.0,16.8,4.1,(X),(X),(X),(X),(X),(X),69.8,11.0,0.0,1.6,(X),(X),(X),(X),(X),(X),(X),(X),0.8,0.9,(X),(X),(X),(X),(X),(X),(X),(X),88.3,3.8,92.1,4.1,65.3,46.7,77.0,24.9,85.1,8.5,11.7,3.8,7.9,4.1,34.7,46.7,23.0,24.9,14.9,8.5,0.0,1.6,0.0,2.5,0.0,39.0,0.0,16.5,0.0,6.5,94.1,3.4,93.0,4.6,100.0,39.0,93.4,10.6,96.6,5.6,5.9,3.4,7.0,4.6,0.0,39.0,6.6,10.6,3.4,5.6
1400000US17031823904,17031823904,"Census Tract 8239.04, Cook County, Illinois",1634,116,1035,108,22,21,98,48,479,86,2.53,0.16,3.15,0.22,3.27,0.92,2.86,0.28,1.07,0.06,1155,106,1035,108,22,21,98,48,(X),(X),3.11,0.20,3.14,0.22,2.82,1.04,2.86,0.28,(X),(X),327,85,327,85,0,11,0,11,(X),(X),4.9,5.6,4.9,5.6,-,**,-,**,(X),(X),20.8,11.3,20.8,11.3,-,**,-,**,(X),(X),74.3,13.2,74.3,13.2,-,**,-,**,(X),(X),1634,116,1035,108,22,21,98,48,479,86,20.3,5.3,31.6,8.4,22.7,39.9,0.0,24.1,0.0,5.6,59.8,4.5,51.6,6.5,59.1,50.8,71.4,29.4,75.2,10.2,27.3,4.5,(X),(X),(X),(X),(X),(X),93.1,5.3,20.1,4.2,(X),(X),(X),(X),(X),(X),68.7,11.2,0.4,0.7,(X),(X),(X),(X),(X),(X),(X),(X),1.6,1.4,(X),(X),(X),(X),(X),(X),(X),(X),75.0,5.6,83.3,6.4,22.7,39.9,89.8,15.6,56.6,13.3,25.0,5.6,16.7,6.4,77.3,39.9,10.2,15.6,43.4,13.3,0.0,1.7,0.0,2.6,0.0,58.2,0.0,24.1,0.0,5.6,96.3,2.0,97.6,2.3,59.1,50.8,100.0,24.1,94.6,5.6,3.7,2.0,2.4,2.3,40.9,50.8,0.0,24.1,5.4,5.6
1400000US17031824003,17031824003,"Census Tract 8240.03, Cook County, Illinois",2187,149,1512,180,26,43,103,63,546,153,2.77,0.16,3.34,0.17,3.08,0.27,2.51,0.37,1.22,0.14,1641,175,1512,180,26,43,103,63,(X),(X),3.29,0.15,3.34,0.17,3.08,0.27,2.51,0.37,(X),(X),691,107,668,100,0,15,23,35,(X),(X),16.6,13.2,17.2,13.6,-,**,0.0,56.9,(X),(X),24.0,11.7,24.9,12.0,-,**,0.0,56.9,(X),(X),59.3,14.3,57.9,14.6,-,**,100.0,56.9,(X),(X),2187,149,1512,180,26,43,103,63,546,153,32.9,4.6,45.1,5.2,0.0,53.5,22.3,34.1,2.6,4.2,34.4,5.7,28.3,5.5,100.0,53.5,77.7,34.1,40.1,15.5,20.1,5.7,(X),(X),(X),(X),(X),(X),80.6,12.2,6.5,3.4,(X),(X),(X),(X),(X),(X),26.0,13.4,0.0,1.2,(X),(X),(X),(X),(X),(X),(X),(X),4.8,3.4,(X),(X),(X),(X),(X),(X),(X),(X),88.8,4.5,96.2,4.2,100.0,53.5,77.7,34.1,69.8,12.0,11.2,4.5,3.8,4.2,0.0,53.5,22.3,34.1,30.2,12.0,0.0,1.2,0.0,1.8,0.0,53.5,0.0,23.1,0.0,4.9,88.9,4.8,92.8,5.0,100.0,53.5,100.0,23.1,75.6,13.9,11.1,4.8,7.2,5.0,0.0,53.5,0.0,23.1,24.4,13.9
1400000US17031824004,17031824004,"Census Tract 8240.04, Cook County, Illinois",1978,189,1132,126,22,26,43,41,781,210,2.67,0.26,3.60,0.26,2.82,0.74,5.02,1.96,1.19,0.19,1197,123,1132,126,22,26,43,41,(X),(X),3.62,0.27,3.60,0.26,2.14,0.34,5.02,1.96,(X),(X),587,130,565,125,11,18,11,17,(X),(X),17.7,10.8,18.4,11.4,0.0,82.3,0.0,82.3,(X),(X),14.0,11.9,14.5,12.4,0.0,82.3,0.0,82.3,(X),(X),68.3,16.2,67.1,17.0,100.0,82.2,100.0,82.2,(X),(X),1978,189,1132,126,22,26,43,41,781,210,34.0,6.9,52.3,9.1,50.0,50.0,72.1,40.2,5.0,7.6,52.6,7.8,34.5,9.0,0.0,58.2,46.5,49.3,80.8,10.8,36.5,7.8,(X),(X),(X),(X),(X),(X),92.4,8.2,30.4,7.4,(X),(X),(X),(X),(X),(X),77.1,11.5,0.0,1.4,(X),(X),(X),(X),(X),(X),(X),(X),2.0,3.1,(X),(X),(X),(X),(X),(X),(X),(X),75.2,7.2,100.0,2.4,100.0,58.2,100.0,41.6,37.1,12.7,24.8,7.2,0.0,2.4,0.0,58.2,0.0,41.6,62.9,12.7,0.0,1.4,0.0,2.4,0.0,58.2,0.0,41.6,0.0,3.5,69.7,6.4,92.4,6.7,100.0,58.2,100.0,41.6,34.3,12.8,30.3,6.4,7.6,6.7,0.0,58.2,0.0,41.6,65.7,12.8
1400000US17031824005,17031824005,"Census Tract 8240.05, Cook County, Illinois",1841,111,1281,102,43,40,75,48,442,119,3.03,0.20,3.58,0.21,4.53,0.72,2.65,0.47,1.33,0.23,1399,110,1281,102,43,40,75,48,(X),(X),3.52,0.20,3.56,0.21,4.02,0.96,2.65,0.47,(X),(X),662,95,599,87,34,38,29,27,(X),(X),13.0,6.7,14.4,7.4,0.0,46.8,0.0,50.7,(X),(X),28.5,10.6,25.7,11.1,47.1,52.9,65.5,45.1,(X),(X),58.5,11.7,59.9,12.5,52.9,52.9,34.5,45.1,(X),(X),1841,111,1281,102,43,40,75,48,442,119,36.8,4.7,46.8,6.1,79.1,33.0,38.7,29.8,3.4,5.1,32.5,6.4,27.1,6.2,0.0,41.6,53.3,32.0,47.7,12.3,19.3,5.5,(X),(X),(X),(X),(X),(X),80.5,10.9,6.2,3.0,(X),(X),(X),(X),(X),(X),25.8,10.5,0.0,1.5,(X),(X),(X),(X),(X),(X),(X),(X),1.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),93.7,4.1,95.6,5.4,100.0,41.6,100.0,29.8,86.4,8.2,4.0,2.1,1.0,1.7,0.0,41.6,0.0,29.8,13.6,8.2,2.3,3.7,3.4,5.3,0.0,41.6,0.0,29.8,0.0,6.0,92.1,4.3,94.1,4.6,62.8,52.0,100.0,29.8,87.8,9.0,7.9,4.3,5.9,4.6,37.2,52.0,0.0,29.8,12.2,9.0
1400000US17031824006,17031824006,"Census Tract 8240.06, Cook County, Illinois",1295,125,1087,101,40,51,55,48,113,66,3.20,0.25,3.44,0.22,2.50,1.10,3.24,0.66,1.16,0.22,1182,109,1087,101,40,51,55,48,(X),(X),3.37,0.22,3.42,0.22,2.50,1.10,2.84,0.33,(X),(X),419,83,374,76,0,11,45,45,(X),(X),15.5,13.1,11.5,12.3,-,**,48.9,51.1,(X),(X),19.8,13.1,22.2,14.5,-,**,0.0,40.7,(X),(X),64.7,11.6,66.3,10.9,-,**,51.1,51.1,(X),(X),1295,125,1087,101,40,51,55,48,113,66,37.0,6.5,39.9,6.8,0.0,43.1,81.8,29.0,0.0,21.4,34.7,6.7,38.0,8.1,0.0,43.1,0.0,36.7,32.7,21.1,7.3,4.3,(X),(X),(X),(X),(X),(X),83.2,23.0,1.3,1.5,(X),(X),(X),(X),(X),(X),15.0,16.0,0.0,2.1,(X),(X),(X),(X),(X),(X),(X),(X),3.2,3.4,(X),(X),(X),(X),(X),(X),(X),(X),98.8,1.9,100.0,2.5,100.0,43.1,70.9,39.7,100.0,21.4,1.2,1.9,0.0,2.5,0.0,43.1,29.1,39.7,0.0,21.4,0.0,2.1,0.0,2.5,0.0,43.1,0.0,36.7,0.0,21.4,92.1,6.1,95.7,5.8,100.0,43.1,60.0,51.0,70.8,29.2,7.9,6.1,4.3,5.8,0.0,43.1,40.0,51.0,29.2,29.2
1400000US17031824105,17031824105,"Census Tract 8241.05, Cook County, Illinois",2451,110,1603,128,41,42,132,78,675,137,2.61,0.12,3.16,0.18,3.15,1.29,2.42,0.28,1.30,0.16,1776,130,1603,128,41,42,132,78,(X),(X),3.09,0.14,3.15,0.16,3.15,1.29,2.42,0.28,(X),(X),600,97,548,96,0,15,52,53,(X),(X),19.2,14.1,21.0,15.0,-,**,0.0,37.8,(X),(X),12.7,9.6,13.9,10.8,-,**,0.0,37.8,(X),(X),68.2,15.9,65.1,17.0,-,**,100.0,37.8,(X),(X),2451,110,1603,128,41,42,132,78,675,137,27.1,3.9,34.2,5.6,36.6,52.4,39.4,31.4,7.4,4.2,40.2,4.2,39.2,6.7,100.0,42.6,15.9,21.2,43.6,10.1,23.7,5.5,(X),(X),(X),(X),(X),(X),86.1,9.7,10.2,2.8,(X),(X),(X),(X),(X),(X),36.9,10.0,0.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),3.6,2.6,(X),(X),(X),(X),(X),(X),(X),(X),85.8,3.2,97.3,2.4,100.0,42.6,88.6,18.6,57.3,10.2,14.2,3.2,2.7,2.4,0.0,42.6,11.4,18.6,42.7,10.2,0.0,1.1,0.0,1.7,0.0,42.6,0.0,18.7,0.0,4.0,95.8,2.9,98.4,1.9,100.0,42.6,100.0,18.7,88.4,9.5,4.2,2.9,1.6,1.9,0.0,42.6,0.0,18.7,11.6,9.5
1400000US17031824106,17031824106,"Census Tract 8241.06, Cook County, Illinois",2670,105,1511,164,120,91,359,159,680,157,2.67,0.13,3.22,0.18,2.87,0.55,3.36,0.61,1.05,0.05,1990,149,1511,164,120,91,359,159,(X),(X),3.19,0.14,3.20,0.16,2.87,0.55,3.29,0.57,(X),(X),685,108,525,116,0,15,160,104,(X),(X),19.1,12.2,18.7,11.8,-,**,20.6,30.9,(X),(X),15.9,10.6,12.8,8.3,-,**,26.3,38.5,(X),(X),65.0,14.7,68.6,13.3,-,**,53.1,42.5,(X),(X),2670,105,1511,164,120,91,359,159,680,157,30.0,4.2,38.0,6.8,10.0,19.6,59.6,24.8,0.0,4.0,37.7,4.7,36.9,5.8,59.2,37.6,22.6,15.2,43.8,15.7,24.3,5.4,(X),(X),(X),(X),(X),(X),95.3,4.9,8.7,4.2,(X),(X),(X),(X),(X),(X),34.1,15.3,0.0,1.0,(X),(X),(X),(X),(X),(X),(X),(X),2.0,1.9,(X),(X),(X),(X),(X),(X),(X),(X),84.4,4.6,94.2,4.2,69.2,36.5,68.8,23.2,73.5,11.2,15.6,4.6,5.8,4.2,30.8,36.5,31.2,23.2,26.5,11.2,0.0,1.0,0.0,1.8,0.0,20.3,0.0,7.4,0.0,4.0,84.9,5.8,93.4,4.6,100.0,20.3,63.0,24.2,75.0,16.6,15.1,5.8,6.6,4.6,0.0,20.3,37.0,24.2,25.0,16.6
1400000US17031824107,17031824107,"Census Tract 8241.07, Cook County, Illinois",2597,109,1482,172,29,34,265,113,821,161,2.54,0.14,3.20,0.19,3.62,0.93,3.31,0.80,1.07,0.05,1776,158,1482,172,29,34,265,113,(X),(X),3.17,0.19,3.19,0.19,3.17,1.21,3.09,0.80,(X),(X),437,101,367,86,0,15,70,70,(X),(X),8.7,8.2,10.4,9.2,-,**,0.0,31.3,(X),(X),10.3,9.1,12.3,10.8,-,**,0.0,31.3,(X),(X),81.0,13.1,77.4,14.5,-,**,100.0,31.3,(X),(X),2597,109,1482,172,29,34,265,113,821,161,19.5,3.9,26.2,5.2,41.4,58.6,40.4,22.7,0.0,3.3,56.1,5.1,54.9,7.3,0.0,50.7,41.5,22.3,65.0,11.9,29.2,5.6,(X),(X),(X),(X),(X),(X),92.4,5.4,17.9,4.5,(X),(X),(X),(X),(X),(X),56.8,12.2,0.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),2.8,2.0,(X),(X),(X),(X),(X),(X),(X),(X),75.7,4.5,90.2,4.6,86.2,41.9,81.5,12.3,47.1,12.0,23.9,4.3,9.0,4.3,13.8,41.9,18.5,12.3,52.9,12.0,0.5,0.7,0.8,1.3,0.0,50.7,0.0,9.8,0.0,3.3,94.2,4.2,95.1,5.6,100.0,50.7,100.0,9.8,90.5,8.9,5.8,4.2,4.9,5.6,0.0,50.7,0.0,9.8,9.5,8.9
1400000US17031824108,17031824108,"Census Tract 8241.08, Cook County, Illinois",2552,176,1586,222,176,103,224,98,566,144,3.01,0.14,3.49,0.23,3.35,0.64,3.88,0.94,1.21,0.15,1986,185,1586,222,176,103,224,98,(X),(X),3.46,0.19,3.46,0.23,3.02,0.51,3.75,0.91,(X),(X),833,133,701,119,43,52,89,68,(X),(X),20.6,9.5,24.5,10.9,0.0,41.6,0.0,26.1,(X),(X),14.5,11.0,17.3,12.8,0.0,41.6,0.0,26.1,(X),(X),64.8,14.1,58.2,15.6,100.0,41.6,100.0,26.1,(X),(X),2552,176,1586,222,176,103,224,98,566,144,37.4,5.2,47.2,6.6,32.4,31.4,54.5,20.3,4.8,7.7,28.0,5.0,23.0,5.5,13.1,17.4,14.3,14.0,52.1,14.6,18.4,5.3,(X),(X),(X),(X),(X),(X),82.9,12.3,8.2,4.4,(X),(X),(X),(X),(X),(X),37.1,16.4,0.5,0.9,(X),(X),(X),(X),(X),(X),(X),(X),3.7,2.6,(X),(X),(X),(X),(X),(X),(X),(X),79.0,5.6,90.9,6.0,65.3,35.1,73.7,19.5,51.9,17.3,20.0,5.4,9.1,6.0,34.7,35.1,26.3,19.5,43.3,16.5,1.1,1.7,0.0,1.7,0.0,14.4,0.0,11.5,4.8,7.7,71.6,6.6,81.2,9.0,57.4,34.9,82.6,17.1,44.7,17.0,28.4,6.6,18.8,9.0,42.6,34.9,17.4,17.1,55.3,17.0
1400000US17031824113,17031824113,"Census Tract 8241.13, Cook County, Illinois",2213,128,1752,171,27,33,180,81,254,96,3.24,0.20,3.57,0.19,3.33,1.78,2.94,0.72,1.15,0.15,1959,136,1752,171,27,33,180,81,(X),(X),3.49,0.20,3.56,0.19,3.00,1.24,2.94,0.72,(X),(X),897,136,796,123,10,17,91,68,(X),(X),11.7,6.9,13.2,7.9,0.0,86.3,0.0,25.6,(X),(X),20.2,12.1,22.7,13.4,0.0,86.3,0.0,25.6,(X),(X),68.1,12.2,64.1,13.5,100.0,86.3,100.0,25.6,(X),(X),2213,128,1752,171,27,33,180,81,254,96,42.4,5.7,47.2,5.6,37.0,59.0,56.7,27.3,0.0,10.3,40.1,5.4,36.1,5.8,63.0,59.0,27.8,22.6,74.0,16.8,10.1,3.8,(X),(X),(X),(X),(X),(X),88.2,12.9,6.8,3.1,(X),(X),(X),(X),(X),(X),59.1,18.8,0.0,1.2,(X),(X),(X),(X),(X),(X),(X),(X),1.3,1.5,(X),(X),(X),(X),(X),(X),(X),(X),93.0,2.3,97.9,1.9,100.0,52.5,85.0,13.2,64.2,16.4,7.0,2.3,2.1,1.9,0.0,52.5,15.0,13.2,35.8,16.4,0.0,1.2,0.0,1.6,0.0,52.5,0.0,14.1,0.0,10.3,98.8,1.4,99.1,1.4,100.0,52.5,93.3,10.9,100.0,10.3,1.2,1.4,0.9,1.4,0.0,52.5,6.7,10.9,0.0,10.3
1400000US17031824114,17031824114,"Census Tract 8241.14, Cook County, Illinois",1725,96,1160,124,49,48,155,68,361,114,2.86,0.20,3.35,0.24,3.10,0.57,2.97,0.40,1.24,0.18,1364,107,1160,124,49,48,155,68,(X),(X),3.29,0.20,3.35,0.24,3.10,0.57,2.97,0.40,(X),(X),536,106,421,110,39,44,76,61,(X),(X),13.2,9.2,16.9,11.1,0.0,43.7,0.0,29.5,(X),(X),33.0,13.0,42.0,15.2,0.0,43.7,0.0,29.5,(X),(X),53.7,15.2,41.1,16.2,100.0,43.7,100.0,29.5,(X),(X),1725,96,1160,124,49,48,155,68,361,114,33.2,6.6,39.5,8.2,79.6,38.9,49.0,25.8,0.0,7.3,43.0,5.0,37.0,7.0,20.4,38.9,25.2,19.7,72.9,16.6,16.8,5.9,(X),(X),(X),(X),(X),(X),80.1,13.8,9.4,4.1,(X),(X),(X),(X),(X),(X),44.9,16.9,0.6,0.9,(X),(X),(X),(X),(X),(X),(X),(X),1.1,1.4,(X),(X),(X),(X),(X),(X),(X),(X),97.7,2.4,97.7,3.3,100.0,39.0,100.0,16.2,96.7,5.6,2.3,2.4,2.3,3.3,0.0,39.0,0.0,16.2,3.3,5.6,0.0,1.6,0.0,2.3,0.0,39.0,0.0,16.2,0.0,7.3,94.0,3.5,96.0,3.8,100.0,39.0,93.5,10.4,87.0,12.7,6.0,3.5,4.0,3.8,0.0,39.0,6.5,10.4,13.0,12.7
1400000US17031824115,17031824115,"Census Tract 8241.15, Cook County, Illinois",1458,60,682,88,33,30,218,96,525,104,2.30,0.17,2.95,0.27,2.67,0.48,2.98,0.51,1.14,0.12,933,101,682,88,33,30,218,96,(X),(X),2.91,0.20,2.95,0.27,2.36,0.46,2.86,0.48,(X),(X),267,79,202,72,21,23,44,39,(X),(X),15.0,11.2,14.9,13.1,47.6,52.4,0.0,41.1,(X),(X),12.4,11.5,16.3,14.9,0.0,59.5,0.0,41.1,(X),(X),72.7,14.8,68.8,17.6,52.4,52.4,100.0,41.1,(X),(X),1458,60,682,88,33,30,218,96,525,104,19.3,5.4,31.7,9.6,63.6,49.4,20.2,17.3,0.0,5.1,43.4,5.3,40.6,8.4,0.0,47.5,36.7,20.4,52.6,11.7,32.4,6.6,(X),(X),(X),(X),(X),(X),89.9,7.6,15.9,4.6,(X),(X),(X),(X),(X),(X),44.2,12.1,1.3,1.9,(X),(X),(X),(X),(X),(X),(X),(X),3.7,3.0,(X),(X),(X),(X),(X),(X),(X),(X),69.3,6.6,80.8,9.0,100.0,47.5,49.1,22.5,60.8,12.2,30.7,6.6,19.2,9.0,0.0,47.5,50.9,22.5,39.2,12.2,0.0,1.9,0.0,3.9,0.0,47.5,0.0,11.8,0.0,5.1,85.2,5.2,92.2,7.7,100.0,47.5,64.2,21.3,83.8,9.6,14.8,5.2,7.8,7.7,0.0,47.5,35.8,21.3,16.2,9.6
